"","lat","lon","crop","average_predicted_yield","uncertainty","start_sowing_date","end_sowing_date","start_harvest_date","end_harvest_date","season"
"6805","-13.24996665","14.08335415","SQUASH","21.5598449384313","33","01/11","31/12","15/12","30/04","70-90 days"
"6806","-13.08329995","14.08335415","SQUASH","21.5049143246888","33","01/11","31/12","15/12","30/04","70-90 days"
"6807","-12.91663325","14.08335415","SQUASH","21.5712818758689","33","01/11","31/12","15/12","30/04","70-90 days"
"6808","-12.74996655","14.08335415","SQUASH","21.5721116839524","33","01/11","31/12","15/12","30/04","70-90 days"
"6809","-12.58329985","14.08335415","SQUASH","21.3950660131476","33","01/11","31/12","15/12","30/04","70-90 days"
"6810","-12.41663315","14.08335415","SQUASH","21.5364677797113","33","01/11","31/12","15/12","30/04","70-90 days"
"6811","-12.24996645","14.08335415","SQUASH","21.510127311714","33","01/11","31/12","15/12","30/04","70-90 days"
"6812","-12.0832997500000","14.08335415","SQUASH","21.4932321972724","33","01/11","31/12","15/12","30/04","70-90 days"
"6813","-16.91663405","14.25002085","SQUASH","21.4212237861185","33","01/11","31/12","15/12","30/04","70-90 days"
"6814","-16.74996735","14.25002085","SQUASH","21.5328348732768","33","01/11","31/12","15/12","30/04","70-90 days"
"6815","-16.58330065","14.25002085","SQUASH","21.4992266826493","33","01/11","31/12","15/12","30/04","70-90 days"
"6816","-16.41663395","14.25002085","SQUASH","21.4739514983526","33","01/11","31/12","15/12","30/04","70-90 days"
"6817","-16.24996725","14.25002085","SQUASH","21.4984273531652","33","01/11","31/12","15/12","30/04","70-90 days"
"6818","-16.08330055","14.25002085","SQUASH","21.4636980025054","33","01/11","31/12","15/12","30/04","70-90 days"
"6819","-15.91663385","14.25002085","SQUASH","21.5512876717430","33","01/11","31/12","15/12","30/04","70-90 days"
"6820","-15.74996715","14.25002085","SQUASH","21.4838416966455","33","01/11","31/12","15/12","30/04","70-90 days"
"6821","-15.58330045","14.25002085","SQUASH","21.4373263784592","33","01/11","31/12","15/12","30/04","70-90 days"
"6822","-15.41663375","14.25002085","SQUASH","21.4704269185556","33","01/11","31/12","15/12","30/04","70-90 days"
"6823","-15.24996705","14.25002085","SQUASH","21.4252515304027","33","01/11","31/12","15/12","30/04","70-90 days"
"6824","-15.08330035","14.25002085","SQUASH","21.4516747042929","33","01/11","31/12","15/12","30/04","70-90 days"
"6825","-14.91663365","14.25002085","SQUASH","21.492884334471","33","01/11","31/12","15/12","30/04","70-90 days"
"6826","-14.74996695","14.25002085","SQUASH","21.4075153240907","33","01/11","31/12","15/12","30/04","70-90 days"
"6827","-14.58330025","14.25002085","SQUASH","21.5258910858713","33","01/11","31/12","15/12","30/04","70-90 days"
"6828","-14.41663355","14.25002085","SQUASH","21.4923664687576","33","01/11","31/12","15/12","30/04","70-90 days"
"6829","-14.24996685","14.25002085","SQUASH","21.5582826963539","33","01/11","31/12","15/12","30/04","70-90 days"
"6830","-14.08330015","14.25002085","SQUASH","21.5549582990251","33","01/11","31/12","15/12","30/04","70-90 days"
"6831","-13.91663345","14.25002085","SQUASH","21.4203473132821","33","01/11","31/12","15/12","30/04","70-90 days"
"6832","-13.74996675","14.25002085","SQUASH","21.4334986339794","33","01/11","31/12","15/12","30/04","70-90 days"
"6833","-13.58330005","14.25002085","SQUASH","21.4664562697206","33","01/11","31/12","15/12","30/04","70-90 days"
"6834","-13.41663335","14.25002085","SQUASH","21.4240154733472","33","01/11","31/12","15/12","30/04","70-90 days"
"6835","-13.24996665","14.25002085","SQUASH","21.5120601489532","33","01/11","31/12","15/12","30/04","70-90 days"
"6836","-13.08329995","14.25002085","SQUASH","21.4506394091396","33","01/11","31/12","15/12","30/04","70-90 days"
"6837","-12.91663325","14.25002085","SQUASH","21.5119898879468","33","01/11","31/12","15/12","30/04","70-90 days"
"6838","-12.74996655","14.25002085","SQUASH","21.5176071540200","33","01/11","31/12","15/12","30/04","70-90 days"
"6839","-12.58329985","14.25002085","SQUASH","21.5304984048886","33","01/11","31/12","15/12","30/04","70-90 days"
"6840","-12.41663315","14.25002085","SQUASH","21.5376773125688","33","01/11","31/12","15/12","30/04","70-90 days"
"6841","-12.24996645","14.25002085","SQUASH","21.4505320964494","33","01/11","31/12","15/12","30/04","70-90 days"
"6842","-12.0832997500000","14.25002085","SQUASH","21.5441016908367","33","01/11","31/12","15/12","30/04","70-90 days"
"6843","-17.08330075","14.41668755","SQUASH","21.423371070462","33","01/11","31/12","15/12","30/04","70-90 days"
"6844","-16.91663405","14.41668755","SQUASH","21.4347521678018","33","01/11","31/12","15/12","30/04","70-90 days"
"6845","-16.74996735","14.41668755","SQUASH","21.4188601442017","33","01/11","31/12","15/12","30/04","70-90 days"
"6846","-16.58330065","14.41668755","SQUASH","21.4699767097861","33","01/11","31/12","15/12","30/04","70-90 days"
"6847","-16.41663395","14.41668755","SQUASH","21.5121205592117","33","01/11","31/12","15/12","30/04","70-90 days"
"6848","-16.24996725","14.41668755","SQUASH","21.4977883051143","33","01/11","31/12","15/12","30/04","70-90 days"
"6849","-16.08330055","14.41668755","SQUASH","21.4491081025419","33","01/11","31/12","15/12","30/04","70-90 days"
"6850","-15.91663385","14.41668755","SQUASH","21.4267475188056","33","01/11","31/12","15/12","30/04","70-90 days"
"6851","-15.74996715","14.41668755","SQUASH","21.5524202486814","33","01/11","31/12","15/12","30/04","70-90 days"
"6852","-15.58330045","14.41668755","SQUASH","21.5085915146056","33","01/11","31/12","15/12","30/04","70-90 days"
"6853","-15.41663375","14.41668755","SQUASH","21.5143024603913","33","01/11","31/12","15/12","30/04","70-90 days"
"6854","-15.24996705","14.41668755","SQUASH","21.441281342439","33","01/11","31/12","15/12","30/04","70-90 days"
"6855","-15.08330035","14.41668755","SQUASH","21.5016458200409","33","01/11","31/12","15/12","30/04","70-90 days"
"6856","-14.91663365","14.41668755","SQUASH","21.5463747904425","33","01/11","31/12","15/12","30/04","70-90 days"
"6857","-14.74996695","14.41668755","SQUASH","21.5564341165841","33","01/11","31/12","15/12","30/04","70-90 days"
"6858","-14.58330025","14.41668755","SQUASH","21.5080689374664","33","01/11","31/12","15/12","30/04","70-90 days"
"6859","-14.41663355","14.41668755","SQUASH","21.4871119365157","33","01/11","31/12","15/12","30/04","70-90 days"
"6860","-14.24996685","14.41668755","SQUASH","21.4604789824408","33","01/11","31/12","15/12","30/04","70-90 days"
"6861","-14.08330015","14.41668755","SQUASH","21.5035150378931","33","01/11","31/12","15/12","30/04","70-90 days"
"6862","-13.91663345","14.41668755","SQUASH","21.5411357791476","33",NA,NA,NA,NA,NA
"6863","-13.74996675","14.41668755","SQUASH","21.4725644364029","33",NA,NA,NA,NA,NA
"6864","-13.58330005","14.41668755","SQUASH","21.4467255339814","33",NA,NA,NA,NA,NA
"6865","-13.41663335","14.41668755","SQUASH","21.4614494822798","33","01/11","31/12","15/12","30/04","70-90 days"
"6866","-13.24996665","14.41668755","SQUASH","21.5068180663672","33","01/11","31/12","15/12","30/04","70-90 days"
"6867","-13.08329995","14.41668755","SQUASH","21.4692102068915","33","01/11","31/12","15/12","30/04","70-90 days"
"6868","-12.91663325","14.41668755","SQUASH","21.558788246263","33","01/11","31/12","15/12","30/04","70-90 days"
"6869","-12.74996655","14.41668755","SQUASH","21.6003433832826","33","01/11","31/12","15/12","30/04","70-90 days"
"6870","-12.58329985","14.41668755","SQUASH","21.5556972247847","33","01/11","31/12","15/12","30/04","70-90 days"
"6871","-12.41663315","14.41668755","SQUASH","21.4002477040001","33","01/11","31/12","15/12","30/04","70-90 days"
"6872","-12.24996645","14.41668755","SQUASH","21.5014306838831","33","01/11","31/12","15/12","30/04","70-90 days"
"6873","-17.41663415","14.58335425","SQUASH","21.5621453508976","33","01/09","30/04","15/11","31/07","70-90 days"
"6874","-17.24996745","14.58335425","SQUASH","21.5258723841607","33","01/09","30/04","15/11","31/07","70-90 days"
"6875","-17.08330075","14.58335425","SQUASH","21.5313310388050","33","01/11","31/12","15/12","30/04","70-90 days"
"6876","-16.91663405","14.58335425","SQUASH","21.4874119302188","33","01/11","31/12","15/12","30/04","70-90 days"
"6877","-16.74996735","14.58335425","SQUASH","21.4699936822070","33","01/11","31/12","15/12","30/04","70-90 days"
"6878","-16.58330065","14.58335425","SQUASH","21.5002676899743","33","01/11","31/12","15/12","30/04","70-90 days"
"6879","-16.41663395","14.58335425","SQUASH","21.4746155467900","33","01/11","31/12","15/12","30/04","70-90 days"
"6880","-16.24996725","14.58335425","SQUASH","21.5183807268015","33","01/11","31/12","15/12","30/04","70-90 days"
"6881","-16.08330055","14.58335425","SQUASH","21.5273940066802","33","01/11","31/12","15/12","30/04","70-90 days"
"6882","-15.91663385","14.58335425","SQUASH","21.4483780584944","33","01/11","31/12","15/12","30/04","70-90 days"
"6883","-15.74996715","14.58335425","SQUASH","21.5249601327432","33","01/11","31/12","15/12","30/04","70-90 days"
"6884","-15.58330045","14.58335425","SQUASH","21.4634142035705","33","01/11","31/12","15/12","30/04","70-90 days"
"6885","-15.41663375","14.58335425","SQUASH","21.5414329390801","33","01/11","31/12","15/12","30/04","70-90 days"
"6886","-15.24996705","14.58335425","SQUASH","21.5365018619613","33","01/11","31/12","15/12","30/04","70-90 days"
"6887","-15.08330035","14.58335425","SQUASH","21.4311409210622","33","01/11","31/12","15/12","30/04","70-90 days"
"6888","-14.91663365","14.58335425","SQUASH","21.4083697057797","33","01/11","31/12","15/12","30/04","70-90 days"
"6889","-14.74996695","14.58335425","SQUASH","21.4114858669069","33","01/11","31/12","15/12","30/04","70-90 days"
"6890","-14.58330025","14.58335425","SQUASH","21.4842019102258","33",NA,NA,NA,NA,NA
"6891","-14.41663355","14.58335425","SQUASH","21.5706106901034","33",NA,NA,NA,NA,NA
"6892","-14.24996685","14.58335425","SQUASH","21.5342054969300","33",NA,NA,NA,NA,NA
"6893","-14.08330015","14.58335425","SQUASH","21.5640192129855","33",NA,NA,NA,NA,NA
"6894","-13.91663345","14.58335425","SQUASH","21.5729210572870","33",NA,NA,NA,NA,NA
"6895","-13.74996675","14.58335425","SQUASH","21.5554910178495","33",NA,NA,NA,NA,NA
"6896","-13.58330005","14.58335425","SQUASH","21.4745999449429","33",NA,NA,NA,NA,NA
"6897","-13.41663335","14.58335425","SQUASH","21.5040266827373","33",NA,NA,NA,NA,NA
"6898","-13.24996665","14.58335425","SQUASH","21.3933168176848","33",NA,NA,NA,NA,NA
"6899","-13.08329995","14.58335425","SQUASH","21.5307803877910","33",NA,NA,NA,NA,NA
"6900","-12.91663325","14.58335425","SQUASH","21.4770381686279","33",NA,NA,NA,NA,NA
"6901","-12.74996655","14.58335425","SQUASH","21.5424487480583","33",NA,NA,NA,NA,NA
"6902","-12.58329985","14.58335425","SQUASH","21.4286095103522","33","01/11","31/12","15/12","30/04","70-90 days"
"6903","-12.41663315","14.58335425","SQUASH","21.5126848589661","33","01/11","31/12","15/12","30/04","70-90 days"
"6904","-12.24996645","14.58335425","SQUASH","21.3281197061657","33","01/11","31/12","15/12","30/04","70-90 days"
"6905","-17.58330085","14.75002095","SQUASH","21.4736226042041","33","01/09","30/04","15/11","31/07","70-90 days"
"6906","-17.41663415","14.75002095","SQUASH","21.4215192824017","33","01/09","30/04","15/11","31/07","70-90 days"
"6907","-17.24996745","14.75002095","SQUASH","21.4150465350177","33","01/09","30/04","15/11","31/07","70-90 days"
"6908","-17.08330075","14.75002095","SQUASH","21.3789452425428","33","01/09","30/04","15/11","31/07","70-90 days"
"6909","-16.91663405","14.75002095","SQUASH","21.4964497349650","33","01/11","31/12","15/12","30/04","70-90 days"
"6910","-16.74996735","14.75002095","SQUASH","21.5166127585894","33","01/11","31/12","15/12","30/04","70-90 days"
"6911","-16.58330065","14.75002095","SQUASH","21.5169847960957","33","01/11","31/12","15/12","30/04","70-90 days"
"6912","-16.41663395","14.75002095","SQUASH","21.4316369620557","33","01/11","31/12","15/12","30/04","70-90 days"
"6913","-16.24996725","14.75002095","SQUASH","21.4700611896302","33","01/11","31/12","15/12","30/04","70-90 days"
"6914","-16.08330055","14.75002095","SQUASH","21.5986255140262","33","01/11","31/12","15/12","30/04","70-90 days"
"6915","-15.91663385","14.75002095","SQUASH","21.5556997719281","33","01/11","31/12","15/12","30/04","70-90 days"
"6916","-15.74996715","14.75002095","SQUASH","21.4579096487771","33","01/11","31/12","15/12","30/04","70-90 days"
"6917","-15.58330045","14.75002095","SQUASH","21.4271131546323","33","01/11","31/12","15/12","30/04","70-90 days"
"6918","-15.41663375","14.75002095","SQUASH","21.6325235826703","33","01/11","31/12","15/12","30/04","70-90 days"
"6919","-15.24996705","14.75002095","SQUASH","21.4116515364683","33",NA,NA,NA,NA,NA
"6920","-15.08330035","14.75002095","SQUASH","21.5222083987622","33",NA,NA,NA,NA,NA
"6921","-14.91663365","14.75002095","SQUASH","21.5286048806311","33",NA,NA,NA,NA,NA
"6922","-14.74996695","14.75002095","SQUASH","21.4448629331684","33",NA,NA,NA,NA,NA
"6923","-14.58330025","14.75002095","SQUASH","21.4389830083219","33",NA,NA,NA,NA,NA
"6924","-14.41663355","14.75002095","SQUASH","21.5368395995687","33",NA,NA,NA,NA,NA
"6925","-14.24996685","14.75002095","SQUASH","21.5795842271806","33",NA,NA,NA,NA,NA
"6926","-14.08330015","14.75002095","SQUASH","21.5355017720020","33",NA,NA,NA,NA,NA
"6927","-13.91663345","14.75002095","SQUASH","21.5004580880916","33",NA,NA,NA,NA,NA
"6928","-13.74996675","14.75002095","SQUASH","21.5122165783942","33",NA,NA,NA,NA,NA
"6929","-13.58330005","14.75002095","SQUASH","21.4648962185713","33",NA,NA,NA,NA,NA
"6930","-13.41663335","14.75002095","SQUASH","21.4998768929378","33",NA,NA,NA,NA,NA
"6931","-13.24996665","14.75002095","SQUASH","21.4865731358882","33",NA,NA,NA,NA,NA
"6932","-13.08329995","14.75002095","SQUASH","21.4864413518217","33",NA,NA,NA,NA,NA
"6933","-12.91663325","14.75002095","SQUASH","21.4384999870976","33",NA,NA,NA,NA,NA
"6934","-12.74996655","14.75002095","SQUASH","21.5371521554977","33",NA,NA,NA,NA,NA
"6935","-12.58329985","14.75002095","SQUASH","21.4810364127226","33",NA,NA,NA,NA,NA
"6936","-12.41663315","14.75002095","SQUASH","21.5145459548481","33","01/09","30/04","15/11","31/07","70-90 days"
"6937","-12.24996645","14.75002095","SQUASH","21.5851579992734","33","01/09","30/04","15/11","31/07","70-90 days"
"6938","-17.24996745","14.91668765","SQUASH","21.5564644287083","33","01/09","30/04","15/11","31/07","70-90 days"
"6939","-17.08330075","14.91668765","SQUASH","21.3896053387309","33","01/09","30/04","15/11","31/07","70-90 days"
"6940","-16.91663405","14.91668765","SQUASH","21.5145942395946","33","01/11","31/12","15/12","30/04","70-90 days"
"6941","-16.74996735","14.91668765","SQUASH","21.4599039190571","33","01/11","31/12","15/12","30/04","70-90 days"
"6942","-16.58330065","14.91668765","SQUASH","21.4902957336725","33","01/11","31/12","15/12","30/04","70-90 days"
"6943","-16.41663395","14.91668765","SQUASH","21.5051973542850","33","01/11","31/12","15/12","30/04","70-90 days"
"6944","-16.24996725","14.91668765","SQUASH","21.4398646578788","33","01/11","31/12","15/12","30/04","70-90 days"
"6945","-16.08330055","14.91668765","SQUASH","21.4683871361894","33","01/11","31/12","15/12","30/04","70-90 days"
"6946","-15.91663385","14.91668765","SQUASH","21.5570600227435","33","01/11","31/12","15/12","30/04","70-90 days"
"6947","-15.74996715","14.91668765","SQUASH","21.4798345134422","33",NA,NA,NA,NA,NA
"6948","-15.58330045","14.91668765","SQUASH","21.5214057913756","33",NA,NA,NA,NA,NA
"6949","-15.41663375","14.91668765","SQUASH","21.4625986601854","33",NA,NA,NA,NA,NA
"6950","-15.24996705","14.91668765","SQUASH","21.4669627195534","33",NA,NA,NA,NA,NA
"6951","-15.08330035","14.91668765","SQUASH","21.4253787677347","33",NA,NA,NA,NA,NA
"6952","-14.91663365","14.91668765","SQUASH","21.4629764737103","33",NA,NA,NA,NA,NA
"6953","-14.74996695","14.91668765","SQUASH","21.3822005475597","33",NA,NA,NA,NA,NA
"6954","-14.58330025","14.91668765","SQUASH","21.4467805715307","33",NA,NA,NA,NA,NA
"6955","-14.41663355","14.91668765","SQUASH","21.5125145360611","33",NA,NA,NA,NA,NA
"6956","-14.24996685","14.91668765","SQUASH","21.4988517121085","33",NA,NA,NA,NA,NA
"6957","-14.08330015","14.91668765","SQUASH","21.5131803833","33",NA,NA,NA,NA,NA
"6958","-13.91663345","14.91668765","SQUASH","21.4790635247175","33",NA,NA,NA,NA,NA
"6959","-13.74996675","14.91668765","SQUASH","21.5412936278006","33",NA,NA,NA,NA,NA
